,SMILES String,PC1,PC2,PC3,PC4,PC5,Cluster
Anion_4671,O=C([O-])CCSC(F)(F)F,2.691083375,0.843270311,-0.797587972,-0.536533377,-1.065887926,20
Anion_4672,O=C([O-])C1([S+]=c2[c-]cccc2)CC1,0.629279912,-0.483949002,0.152474396,-1.104384769,-0.644919235,5
Anion_4673,COc1ccc(C(=O)C(=O)[O-])cc1Cl,-2.829018135,-2.511417737,0.347020482,0.414217363,0.71335662,15
Anion_4674,COc1cc(CCC(=O)[O-])ccc1C,2.417065834,1.219970463,-1.483681344,1.689466902,-0.616889176,9
Anion_4675,O=C([O-])CCCC(=O)c1ccc(Cl)c(Cl)c1,-1.905720805,1.858448131,1.580901328,0.934717304,-3.5894186,4
Anion_4676,CCOC1=CC(=C[O-])C=C[C+]1OCC(=O)[O-],0.477201787,0.021947529,5.44374698,2.334719281,0.283498626,12
Anion_4677,CC(C)(C)C1CC(C(=O)[O-])C1,4.962435479,2.282088759,0.624801955,-2.110785137,0.205826562,1
Anion_4678,CC1CCC(C)(C(=O)[O-])CC1,6.579952044,0.134337634,-0.482408705,-0.034970255,2.554555727,11
Anion_4679,CCCCC1CC(C(=O)[O-])C1,3.80891908,2.612242409,-2.403556538,-0.116877258,3.331809008,1
Anion_4680,CC(C)(C(=O)[O-])c1ccc(C(F)(F)F)cc1,1.745334762,-0.321290914,0.40966462,2.532241367,1.632070123,7
Anion_4681,Cc1cc(OC(C)(C)C(=O)[O-])ccc1Cl,1.76317826,-0.669676002,0.638292032,2.238496087,1.961428714,7
Anion_4682,Cc1ccc(OCCC(=O)[O-])cc1C,-0.3589389,4.648326607,0.692197422,-2.296219252,-1.230176668,16
Anion_4683,O=C([O-])CS(=O)(=O)c1cccc(Br)c1,-0.45111461,-1.41030303,1.043655396,1.499503517,-0.361947859,3
Anion_4684,Cc1ccc(C(C)C)c(OC(C)(C)C(=O)[O-])c1,1.865791742,0.945751964,1.567260873,0.167885312,0.931932134,7
Anion_4685,Cc1ccc(C2(C(=O)[O-])CCC2)cc1,3.20173896,-0.227386916,0.664257726,2.17300896,1.971480408,7
Anion_4686,O=C([O-])C=C(c1ccccc1)C(F)(F)F,-1.545253667,-2.49863732,-1.202349864,0.132783529,1.551704869,15
Anion_4687,CC(=CC(=O)[O-])c1ccc(F)cc1,-1.191903318,-0.860067367,-2.43987239,0.396919001,1.022020157,2
Anion_4688,CC(C)COc1ccc(CCC(=O)[O-])cc1,0.161771115,3.722090639,-1.807334352,2.37483671,0.911118571,6
Anion_4689,CCCOc1ccc(C(=O)CCC(=O)[O-])cc1,-1.542839585,2.394047562,-0.839607469,3.093785898,-0.728653486,13
Anion_4690,CC(C)Oc1ccccc1C=CC(=O)[O-],-1.771472334,-0.397413216,-1.481131704,-0.25457492,-0.520229306,2
Anion_4691,COc1ccc(C(C)(C)C(=O)[O-])cc1OC,1.69061588,1.418389249,0.408386727,1.076957224,2.204795775,7
Anion_4692,COC1(C(=O)[O-])CCCCC1,6.566709913,-1.240852085,1.1227277,-0.460695031,2.366374192,11
Anion_4693,O=C([O-])c1ccc(S(=O)(=O)Cl)s1,-5.493868207,-4.743117409,1.723508006,1.525961266,-1.567569708,8
Anion_4694,O=C1CCC(Cc2ccccc2)(C(=O)[O-])CC1,3.315063066,-0.755662786,2.461875702,2.156867549,1.24443084,7
Anion_4695,O=C([O-])CCC(=O)c1ccc(F)c(Cl)c1,-0.823700819,0.037308843,-0.809347413,4.326700261,-1.844632136,13
Anion_4696,CCOc1ccc(CCCC(=O)[O-])cc1,-0.060061033,3.847090396,-0.423228901,-0.893964579,-0.524252229,16
Anion_4697,COc1ccc(C(=O)CCC(=O)CCC(=O)[O-])cc1,0.550578508,-1.02857946,-0.808379937,3.285628926,-2.093057218,13
Anion_4698,Cc1c(Cl)cccc1OCC(=O)[O-],0.119138484,0.914781067,0.094775372,-1.329645014,-1.84321323,5
Anion_4699,O=C([O-])CCCCC(=O)c1ccc(F)cc1,0.384509731,-0.007177009,-1.203009152,3.723463508,-1.87066554,13
Anion_4700,Cc1ccc(C=C(C#N)C(=O)[O-])cc1,-4.074686635,-1.719571724,0.065288474,0.104629247,0.461486282,15
Anion_4701,CC(C)(C(=O)[O-])C1CCCC1,6.346320323,-0.160123993,-0.738177633,-0.08968552,1.949596217,11
Anion_4702,O=C([O-])C=Cc1cc(Cl)ccc1Cl,-2.293031804,-1.335509889,-0.666217402,1.104459578,1.131045948,15
Anion_4703,COc1ccccc1C(C)=CC(=O)[O-],0.495681884,-1.007518635,0.730938036,0.928540371,2.340460587,7
Anion_4704,CC1(CCC(=O)[O-])CC1,5.700088801,1.21555423,-2.382389167,-1.428635352,0.036693275,1
Anion_4705,O=C([O-])COCc1ccccc1Cl,1.054939497,0.181502305,-1.219486898,1.156557419,-0.844106212,9
Anion_4706,Cc1cc(OCCC(=O)[O-])ccc1Cl,0.929255839,1.734939225,0.781903016,-0.433780487,-1.230477651,5
Anion_4707,CCCCCc1ccc(OCC(=O)[O-])cc1,-1.221692107,3.206722516,-1.102146584,0.549181721,0.699169363,6
Anion_4708,O=C([O-])COc1ccc2cc(Br)ccc2c1,-2.212780512,1.595832599,-0.482723434,2.090802418,-0.900496351,4
Anion_4709,Cc1cc(OCC(=O)[O-])c(C(C)C)cc1Cl,1.134783804,1.080336173,2.884997531,-0.329904741,0.347640107,14
Anion_4710,O=C([O-])COc1ccc(Cl)cc1Br,0.244418559,0.274215762,-0.927264561,0.858169166,-0.341471748,9
Anion_4711,CC1=CC(=C([O-])CCC(=O)[O-])C=C[C+]1F,-0.630423365,0.639619125,-0.7679203,3.420196163,-1.80258507,13
Anion_4712,COc1ccc(CCCC(=O)[O-])cc1F,0.708653974,2.541069068,-0.884553981,-0.060109542,-0.625704672,5
Anion_4713,CCCCCCc1ccc(C(=O)CCC(=O)[O-])cc1,-3.52464254,4.891763794,1.302568671,-0.126318338,-1.480089256,16
Anion_4714,CCOc1ccc(CCC(=O)[O-])cc1OCC,1.577161295,1.843724893,-2.164281764,2.645216005,0.32558332,9
Anion_4715,CC(C)(C)c1ccc(OCC(=O)[O-])c(C(C)(C)C)c1,0.3994879,2.281157079,1.872543571,-0.003816939,0.863560916,18
Anion_4716,CC(C)(C(=O)[O-])C(=O)OCc1ccccc1,1.825133223,-0.33267615,1.777919326,0.579002273,0.672780819,7
Anion_4717,O=C([O-])CCC(=O)CC(=O)c1ccccc1,-0.161338397,-0.907418038,-0.941561955,3.670724653,-1.901528412,13
Anion_4718,CC(C)(Oc1ccc(C#N)cc1)C(=O)[O-],0.154639913,0.215607199,1.972548169,1.622972872,0.311307158,7
Anion_4719,O=C([O-])c1coc2ccc(F)cc2c1=O,-1.944166726,-2.29968225,1.78548874,1.433889672,0.800159246,21
Anion_4720,O=C([O-])C1=CN=[N+](c2ccccc2)C1=[N+]1C=CC=C1,0.126642608,0.700916862,4.815945725,0.821546301,2.816296163,14
Anion_4721,CC(C)(C)c1oncc1C(=O)[O-],2.789404401,-1.594873601,5.140535087,-0.270109106,1.388832389,14
Anion_4722,COCc1oncc1C(=O)[O-],1.014627962,-3.391892517,-0.669044941,-0.564571072,-1.428765272,17
Anion_4723,Cc1ccc(-c2ccc(C(=O)[O-])[nH]2)cc1,-2.906376008,2.002028594,-0.250234609,-2.749470273,-1.173828309,0
Anion_4724,CN(C(=O)OC(C)(C)C)c1ccc(C(=O)[O-])s1,-1.744587753,-0.602611746,-0.337157429,0.926366332,2.790489239,10
Anion_4725,CCCCCc1ccc(C=CC(=O)[O-])cc1,-4.891871613,2.928446478,-2.767839269,1.329206373,3.421181027,10
Anion_4726,O=C([O-])C(F)(F)c1ccc(C(F)(F)F)cc1,-0.78838584,-2.238886314,-0.629453168,1.301365087,1.110637436,2
Anion_4727,O=C([O-])CCCc1ccc(C(F)(F)F)cc1,0.010710872,2.704964412,-0.675420024,0.302723536,-0.777640223,5
Anion_4728,O=C([O-])c1cc(=O)c2ccc(F)cc2o1,-4.433352281,-3.153407389,-0.212361724,-1.261393105,0.121488187,15
Anion_4729,O=C([O-])Cc1noc2ccc(Cl)cc12,-0.694804854,-1.430413755,-0.866394452,1.969572363,-1.697137055,13
Anion_4730,O=C([O-])C1=C[NH+]=[N+]=C1c1ccc(Cl)cc1,-0.155623531,-0.263734058,1.110598342,-1.415848245,-0.750095429,3
Anion_4731,O=C([O-])C1=CCSC1,1.893706146,-3.125903529,-1.397838343,-0.519826583,-0.183018065,17
Anion_4732,COc1ccccc1C1(C(=O)[O-])CC1,2.499848588,-1.248564403,1.670104526,0.678226541,1.843812203,7
Anion_4733,CC1(C)CC(=O)c2c(C(=O)[O-])[c+]o[c-]2C1,-0.990433373,0.102993945,0.868321797,-0.389502998,-0.419745634,3
Anion_4734,COc1cc(CCC(=O)[O-])ccn1,0.796138972,1.491122509,-1.379003526,2.260451595,-0.600984155,9
Anion_4735,COc1ccc([N+]2=NC=C(C(=O)[O-])[C-]2C(F)(F)F)cc1,-2.518042208,2.488613633,2.017091122,-1.346802953,1.49496441,0
Anion_4736,O=C([O-])Cc1ccc(-[n+]2ccc[n-]2)cc1,-1.187854186,2.752301899,0.230766039,-0.552596525,-0.775538264,16
Anion_4737,O=C([O-])CC[N+]1=[S+2]=c2ccccc2=C1[O-],0.257418829,0.474752534,-1.225445776,3.258954187,-0.403768341,13
Anion_4738,Cc1ccccc1-c1ccc(C(=O)[O-])o1,-2.94031237,0.218356269,-0.510533437,-1.547364101,-0.271342994,0
Anion_4739,O=C([O-])C1=C(Cl)N=C2[S+]=CC=[N+]21,-1.10472799,-2.633975791,-1.053422767,-1.429513004,-1.367823972,8
Anion_4740,COC(=O)c1ccc(OCCC(=O)[O-])cc1,-0.800794921,2.187783297,1.212600485,1.00938529,-1.21626353,4
Anion_4741,O=C([O-])C[S+]=c1[c-]cc(C(F)(F)F)cc1,-0.342467205,0.85979412,-0.668845802,1.260813391,-0.707940231,9
Anion_4742,CN(C)C(=O)CCCC(=O)[O-],3.714244042,0.297564568,-2.209399616,0.0231442,-0.141957015,20
Anion_4743,CCCCCCCCc1ccc(C(=O)[O-])s1,-3.352543294,1.833736356,-2.520511686,0.812835681,2.614228697,10
Anion_4744,O=C([O-])C[n+]1c(Cc2ccccc2)nc2cccc[c-]21,1.013904454,0.043796068,2.569965153,1.096144036,1.949016535,7
Anion_4745,CC1=[N+]=c2nccc[n+]2=C1C(=O)[O-],-1.329718404,-2.257596158,0.416245937,-0.413091272,-1.71926502,3
Anion_4746,C=CCOc1cccc(CC(=O)[O-])c1,1.542866589,1.443918373,-1.061298839,0.622333516,-0.681328816,9
Anion_4747,CC1=C(C(=O)[O-])[CH+]C(=C2C=CC(Cl)=C[CH-]2)O1,-2.938341906,1.950079268,0.520187022,-1.124264455,0.533241358,0
Anion_4748,CCCCCC1CCC(CC(=O)[O-])CC1,0.366035564,8.074789626,-0.349519025,-4.847237198,0.814109134,16
Anion_4749,O=C([O-])c1conc1-c1ccc(F)cc1,-0.567986671,-1.58645777,0.897472158,-1.900881452,-1.328349972,3
Anion_4750,N#Cc1ccc(SCC(=O)[O-])cc1,-0.913868748,-0.067522982,-0.423166376,2.613847303,-1.33682317,13
Anion_4751,O=C([O-])CO[N+]1=[N+]=[N+]=C2C=CC=C[C-]21,-0.600964216,-0.970803907,0.265664977,1.549138358,-2.33447014,4
Anion_4752,CN1C=C(C(=O)[O-])c2cccnc21,-0.315518744,-0.603870823,-1.77323499,-0.010904215,-0.507761647,2
Anion_4753,O=C([O-])CCCCCCC1=CC=[S+2]=C1,1.823818617,0.736142848,-1.627507558,1.84141991,-0.519734136,9
Anion_4754,O=C([O-])CCCCCCN1C(=O)C=CC1=O,-1.506967834,-1.447828634,-0.637163803,4.414289423,-3.728246053,13
Anion_4755,N#Cc1ccc2c(c1)C(C(=O)[O-])=CN2,-0.865918327,0.029270286,0.080948701,-1.160199842,-1.364077239,3
Anion_4756,O=C([O-])C1=C[NH+]=CC1=C1C=CC=C[CH-]1,1.213586379,0.165523684,0.080229497,-1.105180804,-0.517254304,5
Anion_4757,CC1=[N+]=C(c2cccc(C(F)(F)F)c2)[S+]=C1C(=O)[O-],-4.731748819,-0.405415227,0.256533398,0.76238885,1.919723447,15
Anion_4758,O=C([O-])c1[c-][n+](-c2ccc(Cl)cc2)nc1,-3.166104657,1.984712324,-0.526243812,-1.302645675,-0.506962508,0
Anion_4759,CC1=[n+]2[n-]c(C)cc2=NC=C1C(=O)[O-],-1.640214318,-1.137188772,0.746027849,0.264331674,0.429340836,3
Anion_4760,O=C([O-])C1=C[N+](=c2[c-]cc(F)cc2)[N+]#[N+]1,-3.92423398,0.572404706,-0.264185694,-1.222245392,-0.657132525,0
Anion_4761,COc1ccc([N+]2=NC=C(C(=O)[O-])[C-]2C)cc1,-2.373312787,3.509354543,0.086120324,-1.64365712,0.451942802,16
Anion_4762,CN1C=C(C=O)C=C1C(=O)[O-],-0.139397048,-2.181595708,-0.35676046,0.384869161,-0.41190673,2
Anion_4763,O=C([O-])C[n+]1ccc2cc(OCc3ccccc3)cc[c-]21,-3.499602483,6.196000845,3.275408108,-1.714492337,2.304071234,16
Anion_4764,CCC(CC)OCC(=O)[O-],4.077220301,0.99255584,-1.950226453,-2.208778998,0.00926716,1
Anion_4765,O=C([O-])Cc1c[n+](Cc2ccc(F)cc2)c2cccc[c-]12,-0.076997544,3.831942946,3.628023269,-0.874753003,0.35834551,18
Anion_4766,O=C([O-])c1ccc(N2CCOCC2)s1,-0.937157306,1.471768816,-1.002920715,-0.893444676,0.899888223,10
Anion_4767,CC(C)C(=O)N1CCC(C(=O)[O-])CC1,2.223472353,1.449662703,-1.234068656,-0.122787527,1.411404692,1
Anion_4768,O=C([O-])C=Cc1ccc(F)c(Br)c1,-3.18671391,0.407396271,-1.010824421,-0.513874086,-0.278967218,10
Anion_4769,O=C([O-])CN1CCC(Cc2ccccc2)CC1,0.80888013,4.496164248,3.877867384,-2.025705571,-0.869220913,18
Anion_4770,O=C([O-])CCC1CCN(Cc2ccccc2)CC1,-0.878924714,5.226309414,-1.269634257,1.513863873,0.742395183,6
Anion_4771,O=C([O-])c1ccc2[n+](c1)C=[N+]=C2,-0.947083188,-2.131547894,-1.535040245,0.239278348,-0.682730099,2
Anion_4772,O=C([O-])C1=Cc2cc(Br)ccc2OC1,-2.711530302,-0.236753061,0.483615974,-1.000472849,0.63718277,10
Anion_4773,COC1=CC=CC(=C([O-])CCCC(=O)[O-])[CH+]1,-0.208083162,0.929857648,2.046645559,0.834679236,-3.412621531,4
Anion_4774,O=C([O-])CCCCc1ccc(Cl)cc1,0.088649828,2.698105654,-1.474384728,1.679212918,0.757262815,6
Anion_4775,O=C([O-])C1(Cc2ccccc2)CCCC1,3.644914467,-0.422580146,1.911845567,2.268083546,1.141167118,7
Anion_4776,O=C([O-])CCc1cc(F)ccc1F,2.112971042,0.190428921,-1.280525635,1.729796628,-1.375661209,9
Anion_4777,CC(C)(C)OC(=O)N1CCN(CC(=O)[O-])C(=O)C1,1.151057212,4.661833631,5.384204604,-4.293184727,0.373379171,18
Anion_4778,O=C([O-])Cc1cc(F)cc(F)c1F,0.870233531,-0.179688888,-0.132832622,-0.420676319,-1.105246544,5
Anion_4779,O=C([O-])C=Cc1ccccc1OCc1ccccc1,-2.618179052,-0.219752635,-0.959116032,-0.973846066,-0.737257486,10
Anion_4780,O=C([O-])c1cc2cc(Cl)cc(F)c2[nH]1,-2.680445502,-2.440954309,-1.771106527,-0.196239079,1.00812935,15
Anion_4781,COc1ccc([N+]2=[N+]=C(C(F)(F)F)C=C2C(=O)[O-])cc1,-1.523819692,-2.841931933,0.097689969,-1.472256638,1.353178643,8
Anion_4782,O=C([O-])c1coc(Cl)n1,-0.158481606,-2.729495017,-1.386456077,-1.103385024,-1.242989525,17
Anion_4783,COc1ccc(CCC(=O)[O-])c(F)c1,1.649201646,1.442230576,-1.818755996,2.393495858,-0.274782383,9
Anion_4784,COc1ccc(C2=CC(=C([O-])[O-])O[N-]2)cc1,-5.406905787,0.72875165,0.111087495,-2.917984531,0.959359499,0
Anion_4785,Cc1coc2cc3oc(=O)c(CCC(=O)[O-])c(C)c3cc12,-2.669190986,3.9711826,0.88468992,3.274011103,1.76803828,6
Anion_4786,O=C([O-])c1cc2cc(C(F)(F)F)cnc2[nH]1,-3.656785319,-2.642454219,-1.703726999,0.606182894,1.332772142,15
Anion_4787,O=C([O-])C1=[N+]=CN=[NH+]1,0.426889175,-5.325786492,-1.71907786,-1.080200716,-1.346802931,17
Anion_4788,CC(C)COc1cccc(CC(=O)[O-])c1,1.119626112,2.374612499,2.763001914,-1.884159642,-0.355822781,18
Anion_4789,O=C([O-])C1=C[NH+]=[N+]=C1c1cccc(F)c1,-0.008179532,-0.130140284,1.367882589,-1.386705961,-0.601629042,3
Anion_4790,O=C([O-])C=CC1=CCCC2(C1)OCCO2,-1.755078247,0.203860058,-2.013742569,0.167724932,1.673517694,10
Anion_4791,O=C([O-])C1(c2ccc(F)cc2)CCCCC1,3.614530983,-0.784678758,2.329652585,2.617252463,2.190270084,7
Anion_4792,O=C([O-])CCc1coc2ccc(Br)cc2c1=O,-1.856863546,2.128764854,-0.965095911,4.437350893,-0.446817311,13
Anion_4793,C#Cc1ccccc1CC(=O)[O-],1.667031986,0.431490703,0.617856322,1.06292312,-1.264730343,9
Anion_4794,COC(=O)CSCCC(=O)[O-],3.573240825,-1.100011752,-1.338239288,0.827982344,-2.14639654,20
Anion_4795,O=C([O-])C1=[S+3]#[N+]N=C1C1CC1,-2.439464021,-5.045131675,1.638104077,-0.173276493,-1.68733678,8
Anion_4796,O=C([O-])C=Cc1ccc(Br)nc1,-3.543596258,-0.314148258,-1.278122464,0.897735233,-0.118361388,15
Anion_4797,O=C([O-])c1[nH+]c2ccc(F)cc2[c-]1Cl,-2.466678477,-2.993296025,-1.587257785,-0.057166715,0.287596646,15
Anion_4798,O=C([O-])C=Cc1cccc(Cl)c1F,-2.910893231,-0.052947734,-0.056864316,-0.443060656,-0.313573218,0
Anion_4799,O=C([O-])C1=C[NH+]=[N+]=C1C(F)(F)F,3.435959249,-1.728459197,3.241689469,-0.160840398,1.538913068,14
Anion_4800,O=C([O-])C1(c2ccc(F)c(F)c2)CC1,1.70702483,-1.150105139,1.160219563,1.119824981,1.437607431,7
Anion_4801,O=Cc1ccc(N2CCC(C(=O)[O-])CC2)cc1,-0.857199758,1.546228414,-0.336943726,4.186406292,0.837088871,13
Anion_4802,O=C([O-])C1(c2ccc(Cl)cc2)CCOCC1,3.067242374,-0.872786989,2.481515525,2.740442571,2.474626895,7
Anion_4803,O=C([O-])C1=CC2=CC(Br)=[N+]=CC2=[NH+]1,-3.338212306,-3.10807415,-1.675249597,0.438598661,1.019427349,15
Anion_4804,O=C([O-])c1cc2cnc(Cl)cc2[nH]1,-3.217736507,-2.223920763,-0.635469182,-1.407101975,-0.348183192,15
Anion_4805,Cc1cc2c(s1)=CC(=C([O-])[O-])[NH+]=2,-1.291992203,-0.74944509,-1.8405465,-0.888025801,0.064399055,2
Anion_4806,O=C([O-])C1=CC2=[N+]=CC(Cl)=C[N+]2=N1,-4.175123396,-1.739334754,-0.478500259,0.723414583,-0.322727048,15
Anion_4807,CC1=[N+]=C(C2=CC=[N+]=C[CH-]2)[S+]=C1C(=O)[O-],-4.246632162,-1.462233405,0.822784743,0.35156194,-0.12020693,15
Anion_4808,CCCOC1CCC(C(=O)[O-])CC1,2.845418288,3.003688787,-3.028028265,-0.761239634,4.039898478,1
Anion_4809,O=C([O-])C1(Cc2ccccc2)CCCCC1,3.858863759,-0.257051451,2.235160051,2.197956462,1.185365389,7
Anion_4810,CCN(CC(=O)[O-])C(=O)OCc1ccccc1,2.759789219,0.338151327,1.184928328,1.567798043,0.013633783,7
Anion_4811,Cc1ccc(S(=O)(=O)N2CC(C(=O)[O-])C2)cc1,-2.034760815,2.595997619,-0.056015113,0.328791933,0.393663813,10
Anion_4812,CN1CCC(C)(C(=O)[O-])CC1,6.624416316,-0.274571246,-0.441658044,-0.204916323,2.493549687,11
Anion_4813,O=C([O-])c1ccc(C(F)F)s1,-1.244802371,-2.785509168,-0.594702082,-0.281197458,-0.243553052,8
Anion_4814,O=C([O-])C1(c2ccccn2)CC1,1.874920394,-1.63763466,1.279971509,1.742570172,0.495649222,7
Anion_4815,CCN1CCC(CC(=O)[O-])CC1,3.061036661,4.480849242,-0.990642402,-3.895373474,-0.359880803,1
Anion_4816,O=C([O-])c1c[c+](Cl)o[n-]1,-1.221221754,-3.76564269,-0.816816191,-1.426113038,-0.863767918,8
Anion_4817,O=C([O-])CCC(F)=C(F)F,3.070910002,1.003084858,-1.305418769,-0.760682934,-1.212650292,20
Anion_4818,CC(F)(F)C(C)(C)C(=O)[O-],6.618158002,-1.64453693,-0.631286561,-1.333756651,1.287307939,11
Anion_4819,O=C([O-])CC1=[S+2]=CC=C1Br,2.630936051,0.135220037,2.611288223,0.10016769,-0.994181746,14
Anion_4820,O=C([O-])C=Cc1cccc(F)c1F,-2.546036393,-0.584681045,-1.135859027,-0.190433083,-0.569247631,15
Anion_4821,Cc1c(C(=O)[O-])oc2ccc(F)cc12,-1.837401505,-2.444871502,-0.627075629,0.126501272,0.980863122,15
Anion_4822,Cc1c(Br)ccc2c1=CC(=C([O-])[O-])[NH+]=2,-2.670668172,-1.957211308,-2.188571321,0.044176081,1.578288178,15
Anion_4823,Cc1cc[n+]2c(c1)C(=C([O-])[O-])C=N2,-0.358367681,0.285294802,0.084344712,-0.656920646,-1.766098875,5
Anion_4824,O=C([O-])CCCc1cccc(C(F)(F)F)c1,0.116386911,2.407092108,-1.189074574,1.434733892,-0.262337738,6
Anion_4825,O=C([O-])c1c[nH+]c2ncnc(Cl)[c-]12,-0.670139086,-1.374286097,0.404387086,0.252058099,-1.531682303,3
Anion_4826,O=C([O-])CCC(=O)c1ccc(OCc2ccccc2)cc1,-2.377978497,3.440133526,-1.095987505,3.96970445,0.389207441,6
Anion_4827,O=C([O-])c1conc1C1CC1,1.26402196,-2.165651116,0.769347859,-1.178251635,-0.938501385,17
Anion_4828,O=C([O-])C1=CC(=C2C=CC=C[C+]2Cl)O[N-]1,-4.033995173,-0.607813544,0.53340628,-0.540200903,0.672977267,0
Anion_4829,CC1=[N+]=C(c2ccccc2Cl)[S+]=C1C(=O)[O-],-3.629469975,-0.393156287,0.675094272,-0.185589649,0.646739056,0
Anion_4830,O=C([O-])C1(c2cccc(F)c2)CCCC1,3.406526475,-1.256184637,2.310248673,1.805150356,2.098396986,7
Anion_4831,O=C([O-])CCC1=[N+]=CC=[NH+]1,2.96290752,-0.437584973,0.093795537,-2.257646361,-2.269569919,20
Anion_4832,CN(CC(=O)[O-])S(=O)(=O)c1ccc(F)cc1,2.586170139,-0.319269559,4.701682233,1.277564962,0.082217391,14
Anion_4833,O=C([O-])c1cn[n+](-c2ccc(F)cc2)[c-]1C(F)(F)F,-1.944407453,0.709451784,1.182264099,-0.404994185,0.918637941,10
Anion_4834,CC1=CC(C(=O)[O-])=NN1c1ccc(Cl)cc1,-3.31528574,1.782786564,0.179368762,-2.066294113,0.558431348,0
Anion_4835,CC(C)(C)c1ccc(N2CCC(C(=O)[O-])CC2)cc1,-1.738463074,3.955973786,-1.861052567,1.742455483,4.86928107,6
Anion_4836,O=C([O-])C=CC1CCOCC1,1.603205916,0.643009685,-0.203929299,-0.88493911,-0.19540496,5
Anion_4837,CCN1CCN(CC(=O)[O-])CC1,2.467512352,3.824890882,-1.383389924,-4.17824223,-0.241455945,1
Anion_4838,O=C([O-])C1(c2ccc(Br)cc2F)CC1,0.546890686,1.051373302,2.752301468,-1.792234814,-0.247162075,18
Anion_4839,O=C([O-])C(=O)C1CCOCC1,0.821979447,-3.915939382,-0.612956274,-1.301945654,0.961674824,17
Anion_4840,O=C([O-])c1cn[n+]2[c-]1CCCC2,2.011536544,0.517705167,-1.147276119,-1.613633594,-0.240836634,20
Anion_4841,CC1=[N+]=C(C(=O)[O-])C(Br)=[S+]1,0.923227562,-4.258158854,1.650515028,0.853527531,1.80906653,21
Anion_4842,O=C([O-])C(F)(F)c1ccccn1,0.217358384,-2.986377286,-0.344313342,1.422367085,-0.329721717,17
Anion_4843,O=C([O-])Cc1ccc(C(F)(F)F)cc1F,-0.35297488,0.980337235,0.34290562,-0.886156445,-1.090535575,5
Anion_4844,CCOC(=O)C1=CC(=C([O-])[O-])[N+](C)=N1,-2.591166895,-0.957116445,0.496638747,-2.178310637,0.285146866,0
Anion_4845,CC1=[N+]=[N+](C)C(F)=C1C(=O)[O-],3.264808929,-1.430090252,-0.231496233,-0.454215393,1.502273002,20
Anion_4846,CC1(C(=O)[O-])CCN(C(=O)c2ccccc2)CC1,0.081905564,2.218638566,2.409031787,0.807262036,0.809549938,18
Anion_4847,CCC1=CC(C(=O)[O-])=NN1C,0.475629345,0.11805687,-2.360946147,-1.797522499,0.555458239,2
Anion_4848,O=C([O-])Cc1ccc(C(F)(F)F)nc1,-0.972297061,0.554504019,0.363642271,-0.173464915,-1.507240124,5
Anion_4849,CCc1[c-]c2[nH+]c(C(=O)[O-])cc-2cc1,-2.558210095,-0.108088953,-0.197982755,-1.682779965,0.686613631,10
Anion_4850,O=C([O-])C(=O)c1c[nH+]c2cc(Br)cc[c-]12,-3.558612468,-0.691701268,-0.142767427,-0.307897775,0.577745306,15
Anion_4851,O=C([O-])c1c[nH+]c2c(Cl)ccc[c-]12,-0.142574372,-0.033990659,-1.743884128,-0.207356576,-0.713137918,2
Anion_4852,O=C([O-])Cc1cncc(Cl)n1,-1.138435848,-1.390388994,0.273905622,1.877366008,-1.632809643,13
Anion_4853,COC1CCC(C)(C(=O)[O-])CC1,5.897907674,0.864399174,-0.142613466,-0.340679644,2.672170194,11
Anion_4855,CC(C)(C)OC(=O)N1CCC(C#N)(C(=O)[O-])CC1,0.715315794,0.172962402,1.740983306,-1.095778321,4.377878102,7
Anion_4856,CC1=CC=[N+]=[N+]1CC(=O)[O-],3.592741037,-0.362954125,1.068220467,-1.563049172,-1.140758931,20
Anion_4857,O=C([O-])c1c[s+]c(-c2ccc3c(c2)CCO3)[n-]1,-3.955120738,1.478080205,1.382697965,-2.146672328,-0.90520942,0
Anion_4858,O=C([O-])C1CCN(CC(F)(F)F)CC1,4.397992369,1.128511429,-2.262637004,-0.292395144,2.205502848,1
Anion_4859,O=C([O-])C1=[N+]=CC(=C2C=CC=C[CH-]2)S1,-4.777418506,-1.443161604,-0.31202408,-0.959802969,0.164127295,15
Anion_4860,O=C([O-])C1=C[N+](=C2C=CC=[N+]=C2)[N+]#[N+]1,-3.945163033,-0.318773117,-0.225968141,-0.435273735,-0.932850524,0
Anion_4861,C[N+]1=C(C(=O)[O-])C=[N+]=C1Br,0.4207386,-2.085345908,-0.725653475,-1.61213864,-0.508961568,17
Anion_4862,O=C([O-])C=Cc1ccc(Cl)c(F)c1,-3.108418952,-0.097210751,-1.297483128,0.323463917,-0.126696179,10
Anion_4863,CC(=O)CCc1ccc(OCCC(=O)[O-])cc1,0.208013262,2.429069888,0.390864331,1.711655754,0.101666642,6
Anion_4864,O=C([O-])C1=[N+]=C[N+](Cc2ccccc2)=N1,-1.944847805,1.085495007,-0.47133413,-1.628436618,0.544443621,10
Anion_4865,Cc1ccc(C2=CC=[S+2]=C2C(=O)[O-])cc1,-1.047122427,-1.517391356,0.738630124,-1.415881072,-0.381005497,3
Anion_4866,CC[n+]1ccc(C(=O)[O-])[n-]1,1.127896765,-0.312546003,-1.335725322,-1.866222587,-0.147209419,2
Anion_4867,O=C([O-])CCC1=[N+]=C(c2ccc(F)cc2)[N-]O1,-0.473112083,1.771241022,-1.042865633,3.874692748,-0.393633637,13
